n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,1,0.0,0.23972547436415018,0.0,mercury-saturn,90.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,venus-uranus,30.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,mercury-pluto,90.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,venus-neptune,45.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,venus-neptune,60.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,mercury-venus,45.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,0,,0.23972547436415018,,mercury-mars,60.0,False
70,0.32857142857142857,0.25195473034205146,1.3040891438131088,0.01917848637484457,0.09273376479753859,0.08982035928143713,0.24877142857142853,18,0.3888888888888889,0.23972547436415018,1.6222259645971333,moon-mars,150.0,False
70,0.32857142857142857,0.25195473034205146,1.3040891438131088,0.01917848637484457,0.09273376479753859,0.08982035928143713,0.24877142857142853,19,0.3157894736842105,0.23972547436415018,1.3172962720036872,moon-mars,180.0,False
34,0.3235294117647059,0.25195473034205146,1.2840775456983295,0.00931526481063879,0.2184751815075502,0.22355289421157684,0.2520588235294118,9,0.4444444444444444,0.23972547436415018,1.8539725309681523,sun-mercury,0.0,False
66,0.3181818181818182,0.25195473034205146,1.262853123455382,0.018082572867710596,0.13694113659740628,0.1217564870259481,0.2521515151515151,17,0.23529411764705882,0.23972547436415018,0.9815148693360807,moon-venus,180.0,False
