n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,2,1.0,0.14885372941556343,6.7180043383947945,sun-neptune,0.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,2,0.0,0.14885372941556343,0.0,sun-pluto,30.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.0023602798617550365,0.22659872149876442,0.20159680638722555,0.144,2,0.5,0.14885372941556343,3.3590021691973972,venus-uranus,45.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,2,0.5,0.14885372941556343,3.3590021691973972,venus-pluto,45.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,1,0.0,0.14885372941556343,0.0,venus-neptune,150.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,1,0.0,0.14885372941556343,0.0,mercury-pluto,150.0,False
6,0.3333333333333333,0.15131079828036753,2.2029712163416897,0.002528871280451825,0.22659872149876442,0.20159680638722555,0.144,2,0.5,0.14885372941556343,3.3590021691973972,venus-pluto,90.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,3,0.3333333333333333,0.14885372941556343,2.239334779464931,venus-saturn,0.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,2,0.0,0.14885372941556343,0.0,mars-saturn,120.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,1,0.0,0.14885372941556343,0.0,mercury-jupiter,0.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,3,0.3333333333333333,0.14885372941556343,2.239334779464931,mercury-uranus,180.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,3,0.0,0.14885372941556343,0.0,mercury-saturn,0.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,1,0.0,0.14885372941556343,0.0,mercury-neptune,150.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,2,0.0,0.14885372941556343,0.0,mercury-neptune,60.0,False
7,0.2857142857142857,0.15131079828036753,1.8882610425785913,0.0029503498271937958,0.28708188213502595,0.2834331337325349,0.15057142857142855,2,0.5,0.14885372941556343,3.3590021691973972,mercury-saturn,60.0,False
16,0.25,0.15131079828036753,1.6522284122562674,0.006743656747871534,0.21470788979621347,0.2155688622754491,0.147125,5,0.4,0.14885372941556343,2.687201735357918,mercury-venus,0.0,False
8,0.25,0.15131079828036753,1.6522284122562674,0.003371828373935767,0.3469685216725399,0.3313373253493014,0.14475,4,0.25,0.14885372941556343,1.6795010845986986,venus-pluto,60.0,False
8,0.25,0.15131079828036753,1.6522284122562674,0.003371828373935767,0.3469685216725399,0.3313373253493014,0.14475,4,0.25,0.14885372941556343,1.6795010845986986,venus-neptune,0.0,False
72,0.2361111111111111,0.15131079828036753,1.560437944908697,0.0303464553654219,0.03822081369706338,0.03992015968063872,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-jupiter,0.0,False
70,0.22857142857142856,0.15131079828036753,1.510608834062873,0.029503498271937958,0.0563835808082966,0.041916167664670656,0.15148571428571428,18,0.2777777777777778,0.14885372941556343,1.8661123162207764,moon-mars,120.0,False
67,0.22388059701492538,0.15131079828036753,1.4796075333638217,0.028239062631712046,0.07357429271213595,0.08183632734530938,0.1506865671641791,17,0.23529411764705882,0.14885372941556343,1.5807069031517162,sun-moon,0.0,False
67,0.22388059701492538,0.15131079828036753,1.4796075333638217,0.028239062631712046,0.07357429271213595,0.08183632734530938,0.1506865671641791,18,0.2222222222222222,0.14885372941556343,1.492889852976621,moon-mercury,120.0,False
72,0.2222222222222222,0.15131079828036753,1.4686474775611265,0.0303464553654219,0.07001532775565666,0.0658682634730539,0.15169444444444447,19,0.3157894736842105,0.14885372941556343,2.121475054229935,moon-saturn,30.0,False
72,0.2222222222222222,0.15131079828036753,1.4686474775611265,0.0303464553654219,0.07001532775565666,0.0658682634730539,0.15169444444444447,19,0.2631578947368421,0.14885372941556343,1.767895878524946,moon-jupiter,60.0,False
67,0.208955223880597,0.15131079828036753,1.3809670311395668,0.028239062631712046,0.12758441326838657,0.13572854291417166,0.1506865671641791,18,0.3888888888888889,0.14885372941556343,2.612557242709087,moon-venus,30.0,False
67,0.208955223880597,0.15131079828036753,1.3809670311395668,0.028239062631712046,0.12758441326838657,0.13572854291417166,0.1506865671641791,18,0.05555555555555555,0.14885372941556343,0.37322246324415526,moon-venus,60.0,False
72,0.20833333333333334,0.15131079828036753,1.3768570102135562,0.0303464553654219,0.12007362498158293,0.12574850299401197,0.15169444444444447,19,0.2631578947368421,0.14885372941556343,1.767895878524946,moon-saturn,60.0,False
72,0.20833333333333334,0.15131079828036753,1.3768570102135562,0.0303464553654219,0.12007362498158293,0.12574850299401197,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-pluto,30.0,False
72,0.20833333333333334,0.15131079828036753,1.3768570102135562,0.0303464553654219,0.12007362498158293,0.12574850299401197,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-pluto,0.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,1.0,0.14885372941556343,6.7180043383947945,sun-uranus,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,sun-neptune,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,sun-saturn,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,1.0,0.14885372941556343,6.7180043383947945,sun-jupiter,90.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,sun-uranus,135.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,sun-neptune,120.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-saturn,120.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,1.0,0.14885372941556343,6.7180043383947945,venus-saturn,150.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,mercury-saturn,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,mercury-saturn,120.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,1.0,0.14885372941556343,6.7180043383947945,sun-pluto,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,sun-uranus,120.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-jupiter,30.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-jupiter,0.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-jupiter,60.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,0,,0.14885372941556343,,mars-neptune,90.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,2,0.0,0.14885372941556343,0.0,mars-neptune,120.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-uranus,135.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-uranus,150.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,mercury-pluto,180.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-mars,30.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,venus-jupiter,45.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,mercury-jupiter,45.0,False
5,0.2,0.15131079828036753,1.321782729805014,0.002107392733709854,0.5597053763864019,0.5888223552894212,0.15719999999999998,1,0.0,0.14885372941556343,0.0,mercury-jupiter,90.0,False
72,0.19444444444444445,0.15131079828036753,1.2850665428659858,0.0303464553654219,0.19268724564299292,0.18962075848303392,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-saturn,135.0,False
72,0.19444444444444445,0.15131079828036753,1.2850665428659858,0.0303464553654219,0.19268724564299292,0.18962075848303392,0.15169444444444447,19,0.10526315789473684,0.14885372941556343,0.7071583514099783,moon-uranus,45.0,False
67,0.19402985074626866,0.15131079828036753,1.282326528915312,0.028239062631712046,0.20612392129113072,0.19760479041916168,0.1506865671641791,18,0.16666666666666666,0.14885372941556343,1.1196673897324656,moon-mercury,60.0,False
67,0.19402985074626866,0.15131079828036753,1.282326528915312,0.028239062631712046,0.20612392129113072,0.19760479041916168,0.1506865671641791,18,0.16666666666666666,0.14885372941556343,1.1196673897324656,moon-mercury,135.0,False
67,0.19402985074626866,0.15131079828036753,1.282326528915312,0.028239062631712046,0.20612392129113072,0.19760479041916168,0.1506865671641791,18,0.3333333333333333,0.14885372941556343,2.239334779464931,moon-venus,120.0,False
70,0.18571428571428572,0.15131079828036753,1.2273696776760843,0.029503498271937958,0.2547957248688043,0.2375249500998004,0.15148571428571428,18,0.2777777777777778,0.14885372941556343,1.8661123162207764,moon-mars,150.0,False
70,0.18571428571428572,0.15131079828036753,1.2273696776760843,0.029503498271937958,0.2547957248688043,0.2375249500998004,0.15148571428571428,19,0.10526315789473684,0.14885372941556343,0.7071583514099783,moon-mars,180.0,False
66,0.18181818181818182,0.15131079828036753,1.2016206634591036,0.027817584084970075,0.2915982069773134,0.2774451097804391,0.14990909090909088,17,0.11764705882352941,0.14885372941556343,0.7903534515758581,moon-venus,180.0,False
11,0.18181818181818182,0.15131079828036753,1.2016206634591036,0.004636264014161679,0.5128105059430857,0.48902195608782434,0.14563636363636362,5,0.0,0.14885372941556343,0.0,mercury-mars,0.0,False
72,0.18055555555555555,0.15131079828036753,1.1932760755184153,0.0303464553654219,0.2893307946677512,0.28542914171656686,0.15169444444444447,19,0.05263157894736842,0.14885372941556343,0.35357917570498915,moon-pluto,150.0,False
72,0.18055555555555555,0.15131079828036753,1.1932760755184153,0.0303464553654219,0.2893307946677512,0.28542914171656686,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-saturn,120.0,False
72,0.18055555555555555,0.15131079828036753,1.1932760755184153,0.0303464553654219,0.2893307946677512,0.28542914171656686,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-pluto,90.0,False
67,0.1791044776119403,0.15131079828036753,1.1836860266910572,0.028239062631712046,0.3102471420361174,0.3013972055888224,0.1506865671641791,17,0.23529411764705882,0.14885372941556343,1.5807069031517162,sun-moon,120.0,False
67,0.1791044776119403,0.15131079828036753,1.1836860266910572,0.028239062631712046,0.3102471420361174,0.3013972055888224,0.1506865671641791,17,0.11764705882352941,0.14885372941556343,0.7903534515758581,sun-moon,45.0,False
67,0.1791044776119403,0.15131079828036753,1.1836860266910572,0.028239062631712046,0.3102471420361174,0.3013972055888224,0.1506865671641791,18,0.1111111111111111,0.14885372941556343,0.7464449264883105,moon-venus,45.0,False
67,0.1791044776119403,0.15131079828036753,1.1836860266910572,0.028239062631712046,0.3102471420361174,0.3013972055888224,0.1506865671641791,18,0.1111111111111111,0.14885372941556343,0.7464449264883105,moon-mercury,45.0,False
73,0.1780821917808219,0.15131079828036753,1.176929827908574,0.03076793391216387,0.3071018675702726,0.3033932135728543,0.15230136986301368,19,0.2631578947368421,0.14885372941556343,1.767895878524946,moon-uranus,135.0,False
34,0.17647058823529413,0.15131079828036753,1.1662788792397183,0.014330270589227008,0.41117073127205894,0.43313373253493015,0.15335294117647058,9,0.1111111111111111,0.14885372941556343,0.7464449264883105,sun-mercury,0.0,False
69,0.17391304347826086,0.15131079828036753,1.1493762867869686,0.029082019725195987,0.3483554082555458,0.34930139720558884,0.14924637681159422,18,0.1111111111111111,0.14885372941556343,0.7464449264883105,moon-mars,0.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.0,0.14885372941556343,0.0,venus-saturn,90.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.0,0.14885372941556343,0.0,venus-pluto,135.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,0,,0.14885372941556343,,mercury-mars,60.0,False
72,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.0303464553654219,0.40677828093104235,0.4091816367265469,0.15169444444444447,19,0.05263157894736842,0.14885372941556343,0.35357917570498915,moon-neptune,90.0,False
72,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.0303464553654219,0.40677828093104235,0.4091816367265469,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-pluto,60.0,False
72,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.0303464553654219,0.40677828093104235,0.4091816367265469,0.15169444444444447,19,0.3157894736842105,0.14885372941556343,2.121475054229935,moon-neptune,30.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,1,1.0,0.14885372941556343,6.7180043383947945,mercury-neptune,90.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.0,0.14885372941556343,0.0,mercury-neptune,135.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,1,1.0,0.14885372941556343,6.7180043383947945,mercury-neptune,180.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,1,0.0,0.14885372941556343,0.0,mercury-uranus,120.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.0,0.14885372941556343,0.0,mercury-pluto,135.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.5,0.14885372941556343,3.3590021691973972,sun-neptune,45.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.5,0.14885372941556343,3.3590021691973972,sun-pluto,60.0,False
72,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.0303464553654219,0.40677828093104235,0.4091816367265469,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-jupiter,45.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.0,0.14885372941556343,0.0,sun-pluto,0.0,False
6,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.002528871280451825,0.6263267073639294,0.6207584830339321,0.144,2,0.5,0.14885372941556343,3.3590021691973972,sun-pluto,120.0,False
72,0.16666666666666666,0.15131079828036753,1.1014856081708448,0.0303464553654219,0.40677828093104235,0.4091816367265469,0.15169444444444447,19,0.2631578947368421,0.14885372941556343,1.767895878524946,moon-jupiter,30.0,False
73,0.1643835616438356,0.15131079828036753,1.086396764223299,0.03076793391216387,0.42638675569053863,0.43313373253493015,0.15230136986301368,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-neptune,150.0,False
67,0.16417910447761194,0.15131079828036753,1.0850455244668025,0.028239062631712046,0.43539388932547607,0.4411177644710579,0.1506865671641791,18,0.16666666666666666,0.14885372941556343,1.1196673897324656,moon-venus,135.0,False
67,0.16417910447761194,0.15131079828036753,1.0850455244668025,0.028154766922363652,0.43539388932547607,0.4411177644710579,0.1506865671641791,18,0.16666666666666666,0.14885372941556343,1.1196673897324656,moon-venus,150.0,False
67,0.16417910447761194,0.15131079828036753,1.0850455244668025,0.028239062631712046,0.43539388932547607,0.4411177644710579,0.1506865671641791,18,0.0,0.14885372941556343,0.0,sun-moon,180.0,False
70,0.15714285714285714,0.15131079828036753,1.0385435734182251,0.029503498271937958,0.49652768509971806,0.500998003992016,0.15148571428571428,18,0.1111111111111111,0.14885372941556343,0.7464449264883105,moon-mars,135.0,False
71,0.15492957746478872,0.15131079828036753,1.023916199144729,0.02992497681867993,0.5165704157220187,0.49700598802395207,0.15067605633802816,18,0.16666666666666666,0.14885372941556343,1.1196673897324656,moon-jupiter,150.0,False
72,0.1527777777777778,0.15131079828036753,1.0096951408232746,0.0303464553654219,0.5363689974056385,0.5508982035928144,0.15169444444444447,19,0.10526315789473684,0.14885372941556343,0.7071583514099783,moon-jupiter,135.0,False
72,0.1527777777777778,0.15131079828036753,1.0096951408232746,0.0303464553654219,0.5363689974056385,0.5508982035928144,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-neptune,120.0,False
72,0.1527777777777778,0.15131079828036753,1.0096951408232746,0.0303464553654219,0.5363689974056385,0.5508982035928144,0.15169444444444447,19,0.10526315789473684,0.14885372941556343,0.7071583514099783,moon-jupiter,90.0,False
72,0.1527777777777778,0.15131079828036753,1.0096951408232746,0.0303464553654219,0.5363689974056385,0.5508982035928144,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-saturn,150.0,False
72,0.1527777777777778,0.15131079828036753,1.0096951408232746,0.0303464553654219,0.5363689974056385,0.5508982035928144,0.15169444444444447,19,0.21052631578947367,0.14885372941556343,1.4143167028199566,moon-uranus,0.0,False
66,0.15151515151515152,0.15131079828036753,1.0013505528825863,0.027817584084970075,0.5506373264751205,0.5528942115768463,0.14990909090909088,17,0.11764705882352941,0.14885372941556343,0.7903534515758581,moon-mercury,180.0,False
73,0.1506849315068493,0.15131079828036753,0.9958637005380241,0.03076793391216387,0.5558819757744465,0.562874251497006,0.15230136986301368,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-neptune,180.0,False
67,0.14925373134328357,0.15131079828036753,0.9864050222425476,0.028239062631712046,0.5708554733434791,0.564870259481038,0.1506865671641791,17,0.058823529411764705,0.14885372941556343,0.39517672578792906,sun-moon,135.0,False
67,0.14925373134328357,0.15131079828036753,0.9864050222425476,0.028239062631712046,0.5708554733434791,0.564870259481038,0.1506865671641791,17,0.17647058823529413,0.14885372941556343,1.1855301773637874,sun-moon,30.0,False
67,0.14925373134328357,0.15131079828036753,0.9864050222425476,0.028239062631712046,0.5708554733434791,0.564870259481038,0.1506865671641791,17,0.23529411764705882,0.14885372941556343,1.5807069031517162,moon-mercury,30.0,False
67,0.14925373134328357,0.15131079828036753,0.9864050222425476,0.028239062631712046,0.5708554733434791,0.564870259481038,0.1506865671641791,17,0.0,0.14885372941556343,0.0,sun-moon,90.0,False
69,0.14492753623188406,0.15131079828036753,0.9578135723224739,0.029082019725195987,0.6100654073626874,0.592814371257485,0.14924637681159422,18,0.1111111111111111,0.14885372941556343,0.7464449264883105,moon-mars,30.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,2,0.5,0.14885372941556343,3.3590021691973972,sun-venus,0.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,1,0.0,0.14885372941556343,0.0,venus-jupiter,90.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,1,0.0,0.14885372941556343,0.0,mercury-uranus,135.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,2,0.0,0.14885372941556343,0.0,mercury-saturn,45.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,2,0.5,0.14885372941556343,3.3590021691973972,mercury-pluto,30.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,3,0.0,0.14885372941556343,0.0,mercury-jupiter,30.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,2,0.5,0.14885372941556343,3.3590021691973972,mercury-venus,45.0,False
7,0.14285714285714285,0.15131079828036753,0.9441305212892956,0.0029503498271937958,0.6828675115687466,0.6866267465069861,0.15057142857142855,1,0.0,0.14885372941556343,0.0,mercury-jupiter,60.0,False
72,0.1388888888888889,0.15131079828036753,0.9179046734757041,0.0303464553654219,0.6653285864803845,0.6966067864271457,0.15169444444444447,19,0.15789473684210525,0.14885372941556343,1.0607375271149675,moon-neptune,45.0,False
72,0.1388888888888889,0.15131079828036753,0.9179046734757041,0.0303464553654219,0.6653285864803845,0.6966067864271457,0.15169444444444447,19,0.10526315789473684,0.14885372941556343,0.7071583514099783,moon-pluto,45.0,False
72,0.1388888888888889,0.15131079828036753,0.9179046734757041,0.0303464553654219,0.6653285864803845,0.6966067864271457,0.15169444444444447,19,0.05263157894736842,0.14885372941556343,0.35357917570498915,moon-saturn,90.0,False
