timestamp_utc,pair,aspect_angle,aspect_name,orb_resid_deg,bar_index,candle_open_time
2025-04-21 06:19:36.527602+00:00,moon-pluto,0.0,conjunction,0.0,7254,2025-04-21 06:00:00+00:00
2025-04-27 13:16:11.137211+00:00,moon-pluto,90.0,square,0.0,7405,2025-04-27 13:00:00+00:00
2025-05-03 18:24:44.674662+00:00,moon-pluto,180.0,opposition,0.0,7554,2025-05-03 18:00:00+00:00
2025-05-11 03:42:23.919221+00:00,moon-pluto,270.0,square_lower,0.0,7731,2025-05-11 03:00:00+00:00
2025-05-18 12:33:41.132941+00:00,moon-pluto,0.0,conjunction,0.0,7908,2025-05-18 12:00:00+00:00
2025-05-24 23:36:12.530420+00:00,moon-pluto,90.0,square,5.551115123125783e-17,8063,2025-05-24 23:00:00+00:00
2025-05-31 02:43:27.994360+00:00,moon-pluto,180.0,opposition,0.0,8210,2025-05-31 02:00:00+00:00
2025-06-07 09:37:23.901353+00:00,moon-pluto,270.0,square_lower,0.0,8385,2025-06-07 09:00:00+00:00
2025-06-14 17:26:54.617286+00:00,moon-pluto,0.0,conjunction,0.0,8561,2025-06-14 17:00:00+00:00
2025-06-21 07:23:51.237980+00:00,moon-pluto,90.0,square,0.0,8719,2025-06-21 07:00:00+00:00
2025-06-27 11:39:14.551694+00:00,moon-pluto,180.0,opposition,0.0,8867,2025-06-27 11:00:00+00:00
2025-07-04 15:45:42.311572+00:00,moon-pluto,270.0,square_lower,0.0,9039,2025-07-04 15:00:00+00:00
2025-07-11 22:41:37.754964+00:00,moon-pluto,0.0,conjunction,0.0,9214,2025-07-11 22:00:00+00:00
2025-07-18 12:37:46.388338+00:00,moon-pluto,90.0,square,0.0,9372,2025-07-18 12:00:00+00:00
2025-07-24 19:59:30.741540+00:00,moon-pluto,180.0,opposition,0.0,9523,2025-07-24 19:00:00+00:00
2025-07-31 22:19:56.309430+00:00,moon-pluto,270.0,square_lower,0.0,9694,2025-07-31 22:00:00+00:00
2025-08-08 05:25:40.999894+00:00,moon-pluto,0.0,conjunction,0.0,9869,2025-08-08 05:00:00+00:00
2025-08-14 16:56:36.079715+00:00,moon-pluto,90.0,square,0.0,10024,2025-08-14 16:00:00+00:00
2025-08-21 02:47:23.339199+00:00,moon-pluto,180.0,opposition,0.0,10178,2025-08-21 02:00:00+00:00
2025-08-28 05:09:48.384403+00:00,moon-pluto,270.0,square_lower,0.0,10349,2025-08-28 05:00:00+00:00
2025-09-04 13:40:22.485522+00:00,moon-pluto,0.0,conjunction,0.0,10525,2025-09-04 13:00:00+00:00
2025-09-10 22:42:38.340845+00:00,moon-pluto,90.0,square,0.0,10678,2025-09-10 22:00:00+00:00
2025-09-17 08:05:19.237253+00:00,moon-pluto,180.0,opposition,0.0,10832,2025-09-17 08:00:00+00:00
2025-09-24 11:55:40.630910+00:00,moon-pluto,270.0,square_lower,0.0,11003,2025-09-24 11:00:00+00:00
2025-10-01 22:28:56.877890+00:00,moon-pluto,0.0,conjunction,0.0,11182,2025-10-01 22:00:00+00:00
2025-10-08 07:24:03.656527+00:00,moon-pluto,90.0,square,0.0,11335,2025-10-08 07:00:00+00:00
2025-10-14 13:14:21.109353+00:00,moon-pluto,180.0,opposition,0.0,11485,2025-10-14 13:00:00+00:00
2025-10-21 18:28:42.162196+00:00,moon-pluto,270.0,square_lower,0.0,11658,2025-10-21 18:00:00+00:00
2025-10-29 06:39:06.712095+00:00,moon-pluto,0.0,conjunction,0.0,11838,2025-10-29 06:00:00+00:00
2025-11-04 18:36:03.214818+00:00,moon-pluto,90.0,square,0.0,11994,2025-11-04 18:00:00+00:00
2025-11-10 20:16:04.981826+00:00,moon-pluto,180.0,opposition,0.0,12140,2025-11-10 20:00:00+00:00
2025-11-18 01:04:59.624213+00:00,moon-pluto,270.0,square_lower,0.0,12313,2025-11-18 01:00:00+00:00
2025-11-25 13:44:51.842257+00:00,moon-pluto,0.0,conjunction,0.0,12493,2025-11-25 13:00:00+00:00
2025-12-02 06:19:54.515215+00:00,moon-pluto,90.0,square,2.7755575615628914e-17,12654,2025-12-02 06:00:00+00:00
2025-12-08 06:17:30.069600+00:00,moon-pluto,180.0,opposition,0.0,12798,2025-12-08 06:00:00+00:00
2025-12-15 08:23:44.195124+00:00,moon-pluto,270.0,square_lower,0.0,12968,2025-12-15 08:00:00+00:00
2025-12-22 20:37:00.488205+00:00,moon-pluto,0.0,conjunction,0.0,13148,2025-12-22 20:00:00+00:00
2025-12-29 16:23:58.180033+00:00,moon-pluto,90.0,square,2.7755575615628914e-17,13312,2025-12-29 16:00:00+00:00
2026-01-04 18:25:13.026165+00:00,moon-pluto,180.0,opposition,0.0,13458,2026-01-04 18:00:00+00:00
2026-01-11 17:02:34.206027+00:00,moon-pluto,270.0,square_lower,0.0,13625,2026-01-11 17:00:00+00:00
2026-01-19 04:35:21.097675+00:00,moon-pluto,0.0,conjunction,0.0,13804,2026-01-19 04:00:00+00:00
2026-01-26 00:06:57.086316+00:00,moon-pluto,90.0,square,0.0,13968,2026-01-26 00:00:00+00:00
2026-02-01 06:21:18.598291+00:00,moon-pluto,180.0,opposition,0.0,14118,2026-02-01 06:00:00+00:00
2026-02-08 02:58:42.625982+00:00,moon-pluto,270.0,square_lower,0.0,14282,2026-02-08 02:00:00+00:00
2026-02-15 14:10:00.104599+00:00,moon-pluto,0.0,conjunction,0.0,14462,2026-02-15 14:00:00+00:00
2026-02-22 06:56:18.180241+00:00,moon-pluto,90.0,square,0.0,14622,2026-02-22 06:00:00+00:00
2026-02-28 16:03:54.780304+00:00,moon-pluto,180.0,opposition,0.0,14776,2026-02-28 16:00:00+00:00
2026-03-07 13:13:36.458968+00:00,moon-pluto,270.0,square_lower,0.0,14941,2026-03-07 13:00:00+00:00
2026-03-15 00:34:47.575632+00:00,moon-pluto,0.0,conjunction,0.0,15120,2026-03-15 00:00:00+00:00
2026-03-21 14:55:55.979699+00:00,moon-pluto,90.0,square,0.0,15278,2026-03-21 14:00:00+00:00
2026-03-27 23:11:59.122329+00:00,moon-pluto,180.0,opposition,0.0,15431,2026-03-27 23:00:00+00:00
2026-04-03 22:27:11.430650+00:00,moon-pluto,270.0,square_lower,0.0,15598,2026-04-03 22:00:00+00:00
2026-04-11 10:22:22.272990+00:00,moon-pluto,0.0,conjunction,0.0,15778,2026-04-11 10:00:00+00:00
2026-04-18 00:46:03.020373+00:00,moon-pluto,90.0,square,0.0,15936,2026-04-18 00:00:00+00:00
2026-04-24 05:12:43.236456+00:00,moon-pluto,180.0,opposition,0.0,16085,2026-04-24 05:00:00+00:00
2026-05-01 05:50:41.853795+00:00,moon-pluto,270.0,square_lower,0.0,16253,2026-05-01 05:00:00+00:00
2026-05-08 18:21:59.291747+00:00,moon-pluto,0.0,conjunction,0.0,16434,2026-05-08 18:00:00+00:00
2026-05-15 11:24:57.206164+00:00,moon-pluto,90.0,square,0.0,16595,2026-05-15 11:00:00+00:00
2026-05-21 12:01:28.178450+00:00,moon-pluto,180.0,opposition,0.0,16740,2026-05-21 12:00:00+00:00
2026-05-28 11:34:03.720931+00:00,moon-pluto,270.0,square_lower,0.0,16907,2026-05-28 11:00:00+00:00
2026-06-05 00:21:49.105791+00:00,moon-pluto,0.0,conjunction,0.0,17088,2026-06-05 00:00:00+00:00
2026-06-11 21:07:40.370755+00:00,moon-pluto,90.0,square,0.0,17253,2026-06-11 21:00:00+00:00
2026-06-17 20:28:54.894687+00:00,moon-pluto,180.0,opposition,0.0,17396,2026-06-17 20:00:00+00:00
