n_context_bars,n_events,hit_rate,baseline_hit,lift,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant,context
2602,18,0.4444444444444444,0.18639508070714836,2.3844215349369984,0.010672916772745608,0.012987012987012988,0.18594444444444447,3,0.3333333333333333,0.16186556927297668,2.059322033898305,moon-mercury,60.0,False,dump_bottom
2602,12,0.4166666666666667,0.18639508070714836,2.2353951890034365,0.055850072601531624,0.053946053946053944,0.18625,4,0.25,0.16186556927297668,1.5444915254237288,moon-jupiter,120.0,False,dump_bottom
2602,12,0.4166666666666667,0.18639508070714836,2.2353951890034365,0.055850072601531624,0.053946053946053944,0.18625,2,0.0,0.16186556927297668,0.0,moon-pluto,30.0,False,dump_bottom
2602,17,0.4117647058823529,0.18639508070714836,2.209096422073984,0.026393378377182697,0.025974025974025976,0.18605882352941178,2,0.5,0.16186556927297668,3.0889830508474576,moon-venus,45.0,False,dump_bottom
2602,5,0.4,0.18639508070714836,2.145979381443299,0.23511859870210383,0.24075924075924077,0.18080000000000002,1,0.0,0.16186556927297668,0.0,mercury-venus,30.0,False,dump_bottom
2602,23,0.391304347826087,0.18639508070714836,2.099327655759749,0.017700413026304797,0.01898101898101898,0.18639130434782608,7,0.42857142857142855,0.16186556927297668,2.6476997578692494,moon-jupiter,60.0,False,dump_bottom
2602,15,0.3333333333333333,0.18639508070714836,1.788316151202749,0.13098914872323295,0.13986013986013987,0.18773333333333334,3,0.0,0.16186556927297668,0.0,moon-venus,60.0,False,dump_bottom
2602,12,0.3333333333333333,0.18639508070714836,1.788316151202749,0.1705733408670419,0.17782217782217782,0.18625,2,0.5,0.16186556927297668,3.0889830508474576,moon-venus,180.0,False,dump_bottom
2602,18,0.3333333333333333,0.18639508070714836,1.788316151202749,0.10189726739710647,0.0919080919080919,0.18594444444444447,7,0.2857142857142857,0.16186556927297668,1.7651331719128327,moon-mercury,120.0,False,dump_bottom
2602,13,0.3076923076923077,0.18639508070714836,1.6507533703409991,0.21205752549734092,0.2217782217782218,0.18715384615384617,3,0.0,0.16186556927297668,0.0,sun-moon,180.0,False,dump_bottom
2602,17,0.29411764705882354,0.18639508070714836,1.5779260157671315,0.19719858217941288,0.20679320679320679,0.18605882352941178,5,0.4,0.16186556927297668,2.471186440677966,moon-venus,135.0,False,dump_bottom
2602,17,0.29411764705882354,0.18639508070714836,1.5779260157671315,0.19719858217941288,0.20679320679320679,0.18605882352941178,3,0.0,0.16186556927297668,0.0,moon-uranus,45.0,False,dump_bottom
2602,14,0.2857142857142857,0.18639508070714836,1.532842415316642,0.25593478319182433,0.2597402597402597,0.1875,5,0.0,0.16186556927297668,0.0,moon-mercury,0.0,False,dump_bottom
2602,14,0.2857142857142857,0.18639508070714836,1.532842415316642,0.25593478319182433,0.2597402597402597,0.1875,4,0.75,0.16186556927297668,4.633474576271186,moon-venus,30.0,False,dump_bottom
2602,14,0.2857142857142857,0.18639508070714836,1.532842415316642,0.25593478319182433,0.2597402597402597,0.1875,6,0.3333333333333333,0.16186556927297668,2.059322033898305,moon-neptune,135.0,False,dump_bottom
2602,7,0.2857142857142857,0.18639508070714836,1.532842415316642,0.3855545799414236,0.3886113886113886,0.18328571428571422,2,0.0,0.16186556927297668,0.0,sun-mercury,0.0,False,dump_bottom
2602,18,0.2777777777777778,0.18639508070714836,1.4902634593356243,0.23385293401876134,0.23776223776223776,0.18594444444444447,6,0.5,0.16186556927297668,3.0889830508474576,moon-venus,120.0,False,dump_bottom
2602,18,0.2777777777777778,0.18639508070714836,1.4902634593356243,0.23385293401876134,0.23776223776223776,0.18594444444444447,4,0.5,0.16186556927297668,3.0889830508474576,moon-mercury,150.0,False,dump_bottom
2602,18,0.2777777777777778,0.18639508070714836,1.4902634593356243,0.23385293401876134,0.23776223776223776,0.18594444444444447,7,0.2857142857142857,0.16186556927297668,1.7651331719128327,moon-saturn,120.0,False,dump_bottom
2602,15,0.26666666666666666,0.18639508070714836,1.4306529209621992,0.30136955936222115,0.31868131868131866,0.18773333333333334,3,0.0,0.16186556927297668,0.0,sun-moon,90.0,False,dump_bottom
